review,sentiment
Konsertanmeldelse :,0
Thirty Seconds To Mars,0
Om nøyaktig én uke kan Jared Leto ( 42 ) vinne Oscar for noe langt mer betydningsfullt enn det riktignok festlige og fargerike tullballet han bedrev på scenen i Oslo søndag kveld .,1
KONSERT :,0
Thirty Seconds To Mars STED :,0
Oslo Spektrum PUBLIKUM : 3400 AKTUELT ALBUM :,0
« Love Lust Faith + Dreams »,0
"Alt det andre artister og band sparer til forestillingens siste halvtime , brenner Jared Leto og hans Thirty Seconds To Mars av i løpet av den første .",1
"Han deler publikum opp i to flanker , for å sjekke hvem som kan « skrike høyest » .",1
"Han befaler oss å « jump , jump ! » og « make some noise » ustanselig .",1
Ber oss om å veive med armene .,1
Setter flomlyset på oss ute i salen .,1
"De store , fargesprakende ballongene - fylt med konfetti , hurra ! - kommer svevende inn over publikum allerede på tampen av sang nummer tre , « This Is War » .",0
Det er mer konfetti i kanonene .,0
"Han tar publikummere opp på scenen , og skryter uhemmet av Oslo og Norge og hvor utrolig pene vi er .",1
"« Dere har vel bare sex hele tiden » , sier han , flørten .",0
Han veiver med et norsk flagg .,0
"Strategien er å stimulere til full underdanighet fra første sekund , og han er ingen fusker i faget .",0
"Det er først når det er gått en stund , og triksene er brukt opp , at tempoet avtar .",1
Åpningsvignetten « Birth » er en pompøs klagesang .,1
"Leto er kledd i sin vanlige tunika , og vifter med en baseballkølle på sin vei ut på scenen .",1
"Han har utstråling , ingen tvil om saken - halvt sørstatspredikant og halvt Jim Morrison .",0
"Han er 42 år , og burde egentlig vite bedre .",1
"Men han har nå en gang bygd seg dette absurde rocksirkuset , sammen med den ett år eldre broren Shannon ( trommer ) og gitaristen Tomo Milicevic , og er fast bestemt på å ha det gøy i det .",1
"Det er en aura av kult rundt Thity Seconds To Mars , i den religiøse betydningen av ordet .",1
"Musikken de lager er komplett ubetydelig , en saus av « emo » , industriell rock , « nu metal » og god , gammeldags arenarock , dandert med latterlige tekstklisjeer .",1
"De enorme korarrangementene som preger platene deres ( spesielt den forrige , « This Is War » ) , kommer mindre til sin rett i konsertsettingen .",1
De svære « oh oh oh » -refrengene når imidlertid sitt fulle potensial her .,0
"« Night Of The Hunter » og « Search And Destroy » er begge ganske effektive , og « Kings And Queens » - med bandets aller beste « oh oh oh » -refreng , melkes for alt den er verdt .",0
Leto danser med en elektrisk gitar han bare unntaksvis benytter til å lage lyd .,0
"I « Ends Of All Days » prediker han at « faith » er alt vi trenger , selv i møte med en « maniac messiah » .",0
Han ber oss om å løfte mobiltelefonene våre .,0
"« That's beautiful » , sier han .",0
« I love you » .,0
"« City Of Angels » spiller U2-kortet , spesifikt « With Or Without You » .",0
"Den akustiske avdelingen , med Jared helt ute på scenetungen , blir langtekkelig .",1
Han spiller surt på gitaren i « Hurricane » - han er i sannhet ingen trubadur - og bruker alt for lang tid på å lage en « Instragram-video » med et sjarmerende norsk kjærestepar han drar opp på scenen .,1
"Han får salen til å skrike « Norge » for kameraet , og det blir raskt for mye av det gode .",1
Det er forskjell på å pleie publikum og å oppføre seg som en klovn i et barneselskap .,1
"En sjarmerende klønete versjon av Rihannas « Stay » , fremført sammen med resten av bandet , redder stumpene .",0
"I « Closer To The Edge » slår han på den selvnytende showbizsjarmen igjen , nå ikledd sølvlaméjakke , og går inn på oppløpssiden .",1
"Konfettikanonene spraker igjen , og schlockballaden « Bright Lights » er første ekstranummer .",1
"I avsluttende « Up In The Air » vil ha han oss til å huke oss helt ned på gulvet , for så å hoppe - jepp - « up in the air » .",1
"På dette tidspunktet har han invitert et femtitalls folk opp på scenen , og plassert dem som et tensingkor bak seg .",1
"Leto og bandet hans liker å gi inntrykk av at de snakker om vektige , viktige saker .",0
"Tekstene hans er fulle av hul eksistensiell angst , konspirasjonsteoriparanoia , « oss mot dem » -retorikk og generell fremmedgjorthet .",1
"Det vi ser , er imidlertid glanset , glammete amerikansk showbiz , fullstendig og komplett etter oppskriftsboken .",1
"Det gir en ganske merkelig effekt , litt som å treffe Julian Assange på Disneyland .",1
Men han har som sagt utstråling .,0
"Om én uke kan han bli tildelt Oscar-statuetten for beste mannlige birolle , for innsatsen som AIDS-syk « transperson » i « Dallas Buyers Club » .",0
"Utvilsomt fortjent , og garantert det han vil bli husket for ( i tillegg til rollen hans som mystisk hjerteknuser i 1990-tallserien « My So-Called Life » ) .",0
"Thirty Seconds To Mars er en hobby , et eksperiment i autoritær kitsch .",1
"Men han har lært seg faget , og virker til å ha det gøy .",0
"Det hadde publikum også , især de mest ekstreme skrikhalsjentene helt foran .",0
The Girl With The Dragon Tattoo,0
Kopien er bedre enn originalen !,0
Hadde jeg ikke sett,0
"Menn som hater kvinner , ville The Girl With The Dragon Tattoo kanskje vært årets mest interessante krimthriller .",0
"Men , med Niels Arden Oplevs svenske original relativt friskt i minne , er det ikke til å unngå at denne amerikanske versjonen mister litt av sin appell .",0
En slags blåkopi,1
"David Fincher tilfører sin karakteristiske filmatiske virtuositet , mens manusforfatter Steven Zaillian med hell har finjustert flere elementer i Stieg Larssons historie .",0
Samtidig tas det overraskende få sjanser her .,1
Filmen føles som en slags blåkopi av sin svenske forgjenger .,1
Det forundrer meg at dette prosjektet tiltalte Fincher .,1
"Men "" kopien "" hans er noen hakk bedre enn originalen .",1
40 år gammelt mysterium,0
Utgangspunktet er det samme .,0
Journalisten Mikael Blomkvist ( Daniel Craig ) får et mystisk oppdrag .,0
Den gamle milliardæren Henrik Vanger ( Christopher Plummer ) leier ham for å løse et 40 år gammelt mysterium .,0
"Blomkvist trenger en dyktig researcher og blir tipset om Lisbeth Salander , en mørk og mystisk kvinne som møter samfunnet med piggene ute .",0
Sammen trenger de inn i en sak som skal vise seg å være atskillig mørkere enn først antatt .,0
Sammentreff og tilfeldigheter,0
The Girl With The Dragon Tattoo er svært godt fortalt .,0
"Det er mange figurer , steder og detaljer å holde styr på , men filmen springer tilsynelatende lekende lett mellom dem .",1
Også denne versjonen avhenger av litt for mange sammentreff og tilfeldigheter .,0
"Men jeg godtar det , for kvaliteten er så høy på alt det andre , både bildene , lyden , musikken og , ikke minst , skuespillet .",0
Mara vs Rapace,0
"Daniel Craig gjør en fin rolle som Mikael Blomkvist , men han får ha meg unnskyldt , det er jo en annen jeg er mer interessert i .",1
Rooney Mara hadde kanskje en tilsynelatende umulig oppgave .,0
"Noomi Rapace ER Lisbeth Salander , uansett .",0
Men Mara gjør en utmerket innsats i sin tolkning av figuren .,0
"Også her er Lisbeth som et skadet dyr , som forsøker å holde seg skjult i terrenget , men enser hun fare , angriper hun med alt hun har .",0
"Mara virker et hakk mer sårbar enn originalen , mens Rapaces Salander hadde en mer målrettet intensitet i det hun foretok seg .",0
Jeg likte sistnevnte bedre .,0
"Likevel , hatten av for Mara !",0
Svensk på engelsk,0
"Ved siden av Craig og Mara , finner vi solide skuespillere som Stellan Skarsgård , Robin Wright , Steven Berkoff og Christopher Plummer i de største rollene .",0
"David Fincher valgte å spille inn filmen i Sverige , og la alle skuespillerne snakke engelsk med lett svensk aksent .",0
"Det hørtes rart ut i begynnelsen , men etter de første fem minuttene var det glemt .",1
"Miljøskildringen er upåklagelig svensk , og alle nordmenn som elsker at Norge blir nevnt i enhver internasjonal sammenheng , får sitt , også .",0
Kan ikke lage dårlig film,0
"The Girl With The Dragon Tattoo er nok en kvalitetsfilm fra David Fincher , som ikke ser ut til å være i stand til å lage dårlig film .",0
"Den tar tak i et råmateriale som jeg opplevde som middels godt , og gjør det til en bedre filmopplevelse .",1
Så nå er det bare og vente på at resten av Stieg Larssons Millenium-trilogi amerikaniseres .,0
"Jeg håper det skjer , for de to oppfølgerne trenger virkelig forbedringer !",1
TV-premiere,0
« På liv og død » :,0
Respekt !,0
Dokumentarserien,0
« På liv og død » gir et unikt og sterkt innblikk i et helt vanlig døgn for norske helsemedarbeidere .,0
Et av 365 slike døgn i året .,0
Respekt !,0
TV-premiere,0
"« På liv og død » TVNorge mandag , tirsdag og onsdag klokken 20.30 ( de neste tre episodene vises neste uke samme tid )",0
"1. oktober sendte TVNorge og produksjonsselskapet ITV Studios ut over hundre TV-folk til sykehus , legekontor og akuttmottak over hele landet - for å følge alt som skjer i løpet av et døgn .",0
"De har kommet så tett på norsk helsevesen som det går an , og i løpet av 24 timer fulgte de fødsler , kompliserte operasjoner , gjenoppliving og møter med døden .",0
Seriens forteller ( Nils Jørgen Kaalstad ) spør i starten :,0
« Hvis man kunne se alt det norske helsevesenet gjør på et døgn .,0
Hva ville man tenke da ? »,0
Min første tanke er :,0
"Dette er bare et helt vanlig døgn for norske helsemedarbeidere , dette er hverdagen deres - 365 døgn i året .",0
Min andre tanke er :,0
Jeg må hjem og klemme på barna mine .,0
Min tredje tanke er :,0
Hva driver jeg egentlig på med mens dette skjer hele tiden ?,0
"Sånn kan man jo ikke tenke , men det er lov å la seg vippe av pinnen av slik dokumentasjon .",0
"Dette er noe som ikke bare føles ekte , det er ekte - det er virkeligheten .",0
"Det er selvsagt mye patos her , mye følelser , og noen vil kanskje spørre om det er greit å lage TV-underholdning av en mann som får hjertestans eller en prest som synger yndlingssalmen til en døende kreftpasient .",0
"Premature barn , nyfødte som må operere , en eldre mann som får ny hjerteklaff .",0
Men dette er mye mer enn underholdning .,0
"Det er journalistikk , det er dokumentarisk - og slik serien er bygget opp , havner TV-skaperne ned på den riktige siden .",0
"Klippingen er rask , vi får flere ganger bare en serie klipp , ikke historien bak ( mulig den kommer i senere program ) , og vi hopper mellom pasienter og caser .",0
"Det kan være litt forvirrende , men det fungerer bra å ikke dvele for lenge ved hvert case .",1
Vi får også fakta og god informasjon ved hvert tilfelle og sitter ikke igjen med noen spørsmål hverken om hjerteklaff- eller hornhinneoperasjon .,0
"Men nå vet vi at nye hjerteklaffer kommer fra enten kalv , ku eller hest - og at ny hornhinne kommer fra en avdød person .",0
"Bakgrunnsmusikken er riktignok i moll , men den er nedpå - og den tar aldri overhånd .",1
Den er også fraværende i øyeblikk der andre kanskje heller vil dratt til med musikken for å skape de riktige følelsene .,0
Det føles godt at følelsene bare kommer helt av seg selv - uten føringer i noen av disse øyeblikkene .,0
For følelser blir det .,0
"Og det blir en del bilder som vil være sterk kost for mange , ja sikkert de fleste .",0
Mager som sages opp og stiftes igjen .,0
Nyrer som tas ut og settes inn .,0
Det er sterkt .,0
Men sånn er det .,0
"TVNorge velger å vise serien tre dager på rad denne uken , og de siste tre episodene allerede neste uke .",0
Dette fordi de vil at seeren skal få mer opplevelse av at alt dette faktisk skjedde i løpet av 24 timer .,0
Men det kan kanskje bli vel krevende for TV-seeren med tre kvelder på rad .,1
"Ideen om å filme alt i løpet av et døgn er genial - og det må ha vært en vanvittig jobb , for ikke å snakke om alt etterarbeidet .",0
Men ikke så vanvittig som den jobben norske helsemedarbeidere har hver eneste dag og natt .,0
« Søstre » :,0
Vakkert om vrient søsterskap,0
"Her kommer en av de skjønne japanske filmene der rollefigurene får god tid til bare å være til , for og mot og med hverandre .",0
"Ettersom japanske regissører har utmerket seg med svært stemningsfulle tegnefilmer de siste tiårene , er det nesten pussig å se en manga , en tegneserie fra et magasin , bli til spillefilm på kinoduken .",0
"Regissør Hirokazu Kore-eda har laget filmmanus av Akimi Yoshidas kvinne-manga "" Umimachi Diary "" .",0
Fortellingen skildrer tre unge søstre som oppdager en fjerde søster og drar henne inn i sitt bofellesskap .,0
"Norske kinogjengere ble kjent med Kore-eda i 2014 , da med det rørende familiedramaet "" Som far , så sønn "" som handlet om to familier som fikk vite at sønnene deres ble byttet om på fødestuen .",0
Tre pluss én søstre,0
"I "" Søstre "" dreier det seg igjen om vriene familierelasjoner .",0
"Tre ganske forskjellige søstre , barn av samme foreldre , bor alene etter at faren stakk av med en annen kvinne og moren ikke orket å ta seg av dem alene .",0
"Inn i sitt fellesskap inviterer de en dag en nyoppdaget halvsøster , Suzu , den 15-årige frukten av farens forbindelse med elskerinnen .",0
Ikke forvent typisk hollywood-dramaturgi .,0
"Kore-eda har funnet noen skjønne skuespillere som levendegjør de fire jentene / kvinnene på en poetisk , nesten meditativ måte mens de utfører hverdagssysler i huset ved havet .",0
Det betyr ikke at filmen er uten nerve og motsetninger .,0
"Selvoppofrende eldstesøster Sachi krangler stadig med nesteldste Yoschino , en utagerende kvinne som heller vil drikke øl enn bidra til husholdet .",0
"Nyankomne Suzu , aldeles nydelig spilt av Suzu Hirose , strever med skyldfølelse fordi hun ble til etter at faren sviktet de tre første døtrene sine .",0
"Slik spinner Kore-eda en vev av såre tråder , men formidler også at det er mulig å utvikle forståelse og kjærlighet på tvers av motsetninger i en familie .",0
Plateanmeldelse :,0
Laura Marling - « Once I Was An Eagle »,0
Praktfugl .,0
Bill Callahan i tittel .,0
Dobbel Dylan i låt .,0
"Joni , Vashti og alle som noensinne har gitarfingerspilt over hele greia .",0
Skal man ta britiske,0
Marling for noe må det være at hun fremstår noe tilbakeskuende .,1
"Til tider må kalenderen dobbeltsjekkes , for å vite om man er i riktig århundre .",0
Det er et godt tegn .,0
"Vingene spenner fra de fem første låtenes sitar-tablå , om maktspill i forhold og evnen til å bli elsket , til den myke , hjertehete klassiske annendelen om , tja , mer eller mindre det samme .",0
Tidsreisen er uansett så fullkommen at albumet i seg selv fungerer om mulig enda bedre i ett .,0
"Ja , det er hennes fjerde .",0
Og hun er fremdeles bare 23 .,0
BESTE LÅT :,0
« Once »,0
TOR MARTIN BØE,0
Kongen av unødvendige dobbeltalbum,1
Ryan Adams klarer rett og slett ikke å begrense seg .,1
ALBUM :,0
Ryan Adams ( 36 ) er det siste tiåret mest kjent for å lage altfor mange plater — som bare unntaksvis kan måle seg med nivået på hans glimrende solodebut « Heartbreaker » i 2000 .,1
"Etter hele tre plater i 2005 , med countryalbumet « Jacksonville City Lights » som bestenotering , kom helt brukbare « Easy Tiger » i 2007 og skuffende « Cardinology » i 2008 .",1
"Skriver og skriver låter Den tidligere frontfiguren i americana-bandet Whiskeytown skal ha kuttet ut både dop og alkohol i 2006 , og det kan være grunnen til at han tilsynelatende ikke har stort andre ting å gjøre enn å skrive låter .",0
"De 21 låtene på « III / IV » stammer fra seks måneder i studio i forkant av « Cardinology » , der han skal ha spilt inn 60 låter .",0
"Materialet er altså nytt , men ikke ferskt .",1
Dessverre virker det som om det er mer oppsop enn at han har gjemt unna gode sanger .,1
Det skal også finnes andre album som er gitt ut i mindre opplag .,0
"Har han hatt behov for å tømme seg igjen , som i 2005 ?",0
Doptema Folk som er ferdig med dop er som regel opptatt av å skrive om det — og om sitt nye liv .,0
Hvordan det føles gir han kanskje uttrykk for i åpningslåten « Breakdown Into The Resolve » .,0
Den åpner slik :,0
« Hi !,0
Hello !,0
"It's me again / Don't worry , I'll talk slow / So , you probably heard",0
"I went away / Where do we start , oh I know / From the breakdown into the fall / The breakdown , another black hole » ( « Blackhole » er for øvrig tittelen på enda et ikke utgitt album som i følge nettsteder nå skal ligge klart for lansering ) .",0
Twitter Fjorårets Twitter-melding « George Strait is AWESOME ! ! ! !,0
And my word talk about tasteful pedal steel .,0
Makes me wish i was playing music like that again . » kunne vært et varsel om at vi kunne forvente noe i nærheten av et countryalbum ( Strait er sammen med Alan Jackson den fremste fanebæreren for tradisjonell country ) .,0
Men i stedet er « III / IV » blitt enda et album med ganske kjønnsløs og anonym rock — og av og til punk — med et og annet hederlig lyspunkt .,1
Er det lov å savne trubaduren Ryan Adams ?,0
Uredigert,0
Jeg har aldri skjønt vitsen med å skrive og skrive — og gi ut absolutt alt .,1
"Redigering har vært en mangelsykdom hos Adams i mange år , og « III / IV » er ikke noe unntak .",1
Antallet låter ( 21 ) kunne godt vært halvert og « III / IV » kunne blitt et enkelt album i stedet for å overfore med to .,1
"Og fortsatt er det de litt såre og melodiøse balladene som er best , slik vi kjenner dem fra blant andre « Heartbreaker » , « Demolition » , « Love Is Hell » 1 og 2 og « Easy Tiger » .",0
Men de er for få .,1
Fengende pop,0
"I denne gata ligger også « Death And Rats » helt på tampen , en låt som , tittelen til tross , er blant høydepunktene på et album som altfor sjelden gir grunn til ettertanke .",1
"Til tross for hederlige unntak som pop-fengende « Ultraviolet Light » , « Typecast » og « Kisses Start Wars » , pøses det i stor grad på med gitarer ( særlig signert Neal Casal ) og trøkk — slik vi kjenner Adams fra bunnoteringa « Rock N Roll » i 2003 .",1
"Det låter til tider litt som Crazy Horse , men uten Neil Youngs tilstedeværelse og låtteft .",1
Men Norah Jones korer .,0
Det er da noe .,0
"Rosa roboter , beige låter",1
"The Pink Robots : Bylarm , Sub Scene",0
"Årets Urørtvinnerne er en blank blanding av Superfamily , Donkeyboy og Pony the Pirate .",0
Får man det kjedeligere ?,1
Det er ikke noe godt tegn at jeg ikke blar tilbake til disse bandenes hiostoriske fellesreferanser .,1
"Og vi snakker Donkeyboy , som i vilje til å være popstjerner , Superfamilys høye stemmeleie og Pony the Pirates allsangtendenser .",0
Dessuten : de tre nevnte bandenes minste felles multiplum .,0
"Dét multiplumet , som får en blekrosa skygge i The Pink Robots , heter radiovennlige sanger - uten den spesielle touchen .",1
"The Pink Robots gjør en av Bylarms siste opptredener , og de gjør det til et etterhvert særs lydhørt , ungt publikum .",0
På rusfrie Sub Scene med fri alder har de klart en fanskare .,0
"Og robotene fortjener akkurat sine fans ; ikke minst hovedvokalist Hans Christian Helgesen gjør jobben med å varme dem opp , stikke hodet blant dem og henvende seg direkte med frierier om at de er deilige , kule og fantastiske .",0
"I tillegg avslører han nå og da potensiale som popartist , ikke minst når han strofer seg opp på den siste låta .",0
"Urørt-vinnerlåta "" Curly "" er kveldens mest interessante blant låtene de viste fram på kveldens showcasekonsert .",0
"Det sier litt : smått uinteressant , tross sitt pophook .",1
Pink Robots er i nærheten av å kjempe seg til over gjennomsnittet basert fordi de viser opp god gammaldags jobbing samt humør og fin vokal .,0
Men det holder likevel ikke når låtene står dønn stille .,1
Talende nok er Urørt-hiten den eneste som gir gjenlyd i hodet idet jeg går fra dem .,1
« Homeland 2 » :,0
Starter like glimrende !,0
Emmy-juryen kan bare sette opp Claire Danes til neste års prisutdeling - for ny glimrende innsats som Carrie Mathison i « Homeland » .,0
Premiere sesong 2 TV 2 mandag kl . 22.40,0
For to uker siden hentet hun hjem prisen for beste kvinnelige dramaskuespiller under årets Emmy-utdeling .,0
Det kommer hun til å gjøre neste år også .,0
"Jeg har kun sett første episode av sesong to av « Homeland » , men Danes er på et helt eget nivå som skuespiller .",0
Jeg synes også Mandy Patinkin fortjener pris for rollen som CIA-agenten Saul Berenson og Carries mentor .,0
Han har en ro og en varme og myndighet - og kommer virkelig gjennom skjermen .,0
"I siste episode av første sesong av det som altså er kåret til den beste dramaserien i fjor , forlot vi Carrie på bunnen :",0
"Sparket som CIA-agent , manisk og depressiv om hverandre - og lenket til sykesengen der hun frivillig lot seg behandle med elektrosjokk .",0
"Det hun ikke visste , var selvfølgelig at hun hadde helt rett i alle sine mistanker og mer og mer panikkartede anklager om at den hjemvendte krigsfangen Brody ville gjennomføre terrorangrep mot USA i samarbeid med fienden .",0
Nå finner vi henne i søsterens grønnsakshage .,0
"Hun har det bra igjen , men hverken egendyrkede grønnsaker , høyt inntak av litium eller ny jobb som språklærer , kan ta vekk savnet etter den litt mer spennende hverdagen i CIA .",0
"Så selv om hun reagerer med sinne når hun blir kontaktet av sin tidligere arbeidsgiver , bærer det av sted på oppdrag i Beirut .",0
"Kontrasten mellom den grønnsaksplukkende , litt bleke og utmattede Carrie i starten , og Carrie som må takle trøbbel allerede ved ankomsten ved landet , er enorm .",0
Endelig får vi se et skikkelig smil .,0
Hun er back in business !,0
"Mens Carrie blir sendt til Beirut , er marinesoldaten Nicholas Brody på vei oppover i maktposisjon .",0
Han er blitt kongressmedlem og nå lanseres han også som visepresidentkandidat .,0
"Ok , kanskje bittelitt usannsynlig raskt karrierestiging , men pytt .",1
"I siste episode i første sesong var han sååå nær å sprenge opp både seg selv , visepresidenten og en haug med ministre i lufta .",0
"Han vil ikke kalle seg terrorist , men båndene til fienden er sterke .",0
"Han vikles i aller høyeste grad inn igjen som terroristen Abu Nazirs viktigste brikke i nye angrep på USA , samtidig som båndet til hans lett opprørske tenåringsdatter Dana blir sterkere .",0
Sesong to starter like bra som sesong én sluttet .,0
Nye sammenhenger og plot presenteres på finurlig vis - og vi fortsetter å komme under huden på de sammensatte karakterene som gjør denne serien spesielt bra .,0
Første episode avsluttes på akkurat samme vis som samtlige episoder i første sesong :,0
Du vil bare ha mer !,0
"Mer , mer , mer !",0
Flukt med vri,0
Sjangeren « vi flykter fra fengselet » får nok et skudd på stammen med denne britiske lettvekteren .,0
"« Norgesvennen » Brian Cox ( som alltid god ) er stifinner i en ikke helt troverdig historie fortalt med hopp frem og tilbake i tid , med en fullstendig uventet vri i de siste scenene .",1
En type film som kanskje fungerer bedre andre gang du ser den .,1
"Bakomfilm , slettede scener .",0
ØYSTEIN DAVID JOHANSEN,0
Kompani i oppløsning,0
Det er litt for åpenbart hva som må gjøres i den ulykkelige familien i « Kompani Orheim » .,1
FILM :,0
Faren i « Kompani Orheim » er litt for vanskelig å forsvare .,1
"Kristoffer Joner jobber som en beinmager helt , det er ikke dét .",0
"Men det er så åpenbart og uunngåelig at familien i filmens sentrum må og bør gå i oppløsning , egentlig fra første stund , da lille Jarle Orheim ( Vebjørn Enger ) får Live Aid-konserten , som han har gledet seg voldsomt til , sabotert av farens insistering på at de skal på sykketur under tv-overføringen .",1
"Faren ødelegger bevisst et høydepunkt for sønnen for å markere at det er han som har makten og kontrollen i familien , og at det er den gamle tids verdier som skal ha forrang fremfor de nye .",0
"Det er bare et spørsmål om tid før denne oppførselen , samt vold og alkoholmisbruk , isolerer ham fra det han sier er viktigst for ham :",0
Kone og barn .,0
Tragisk og trengende,1
"« Kompani Orheim » er basert på Tore Renbergs roman av samme navn , og den tredje filmen om Jarle Klepp , som av grunnene nevnt overfor snart skal skifte etternavn .",0
"Tidvis følger filmen boken til punkt og prikke , som i den pinlige gjengivelsen av alpeluen og de runde brillene Jarle ifører seg foran en antirasistisk demonstrasjon .",0
Men noe mangler .,1
"Romanens farsskikkelse hadde en viss lekenhet , ga inntrykk av å være en mann det kunne være , eller hadde vært , morsomt å være sammen med .",0
"Filmens farsskikkelse er også tragisk , hjelpeløs og trengende , faktisk er frykten for å miste familien trolig drivkraften bak de desperate maktdemonstrasjonene - men først og fremst er han gjennomgående destruktiv .",1
Det gjør veien mot løsrivelsen mindre interessant .,1
Uttrykksfulle øyne,0
"Utover dette er « Kompani Orheim » en av disse sobre , skikkelige norske dramafilmene om ungdomstid i et krevende hjem og en krevende skolegård .",0
"Identiteten formes og forløses , her som i den beslektede « Sønner av Norge » , i møte med musikken .",0
Det politiske engasjementet fremstår mer som en forsøksvis sti inn i hjertene på de vakre og radikale jentene på skolen .,0
"Vebjørn Enger og Cecilie Mosli som moren har to par store , uttrykksfulle øyne som de får brukt til gangs , i åndeløse , observerende scener .",0
Men åttitallskoloritten nærmer seg det karikerte og utgangene og inngangene i enkelte scener virker forserte .,1
"Og valget , det store , om å bli eller dra , burde vært litt vanskeligere .",1
B&O BeoPlay A3,0
"En smart dokkingstasjon fra Bang & Olufsen , men den er smartest på avstand .",1
Da vi så BeoPlay A3 for første gang hadde vi en god følelse :,0
Ikke bare er den en dokkingstasjon til iPad med innebygde høyttalere .,0
"Den har også et innebygget batteri som skal holde koken i 7,5 time på iPad 1 og 2 , eller 5 timer med iPad 3 .",0
Det øker definitivt nytteverdien .,0
iPaden låses fast,0
"iPaden må plasseres i et gummietui før den dokkes til BeoPlay A3 , og siden disse etuiene er spesielt tilpasset de ulike iPad-utgavene må du huske på å få med deg riktig utgave .",0
"iPaden sitter ellers bom fast når den først er på plass i A3 , og du får heller ikke tilgang til iPadens knapper .",0
"Det siste er dog ikke noe problem , siden volumstyringen skjer via faste knapper direkte på A3en .",0
"Noe av det vi likte best da vi så BeoPlay A3 for første gang , er at den kan plasseres på flere ulike måter :",0
"Det vil si stående , liggende , bratt eller slakt .",0
"Og her anbefaler vi at du ser videoen vi tok fra lanseringen , der B&O-representanten ; elegant demonstrerer , litt for elegant dessverre .",1
I den virkelige verden er nemlig problemet at BeoPlay A3 er notorisk ustø uansett hvilken posisjon du plasserer den i .,1
Se nøyaktig hva vi mener i denne videoen :,0
Med andre ord :,0
"Vil du betjene BeoPlay A3 uten at den velter , er du helt nødt til å holde den med to hender , for så å sette den forsiktig fra deg på et stødig bord .",1
"For oss med barn i huset , eller ivrige venner som vil overstyre musikkvalget ditt når du har vorspiel , er den altså dårlig egnet .",1
Men hva med lyden ?,0
"At B&O-produkter ; kan gi svært god lyd er det mange eksempler på , og vår favoritt er fortsatt klassikeren BeoLab 5.",0
"iPad-dokken BeoPlay A3 er selvsagt i en helt annen kategori , men har likevel ikke noe å skamme seg over lydmessig .",1
På mange måter er det imponerende at så mye lyd kan plasseres i et så tynt produkt - og B&Os ; digitale forsterkere må få mye av æren for dette .,0
På dette feltet har det altså skjedd mye de siste årene .,0
"Dessverre for B&O ; har også konkurrentene blitt gode på god lyd , og det som hadde gitt stående ovasjoner for en stund tilbake er ikke lenger like imponerende i dag .",1
"BeoPlay A3 er utstyrt med B&O ; Adaptive Stereo Orientation , som kort fortalt gjør at A3 vet hvilken vei den står , og slik alltid skal sørge for et best mulig lydbilde .",0
Helt problemfritt er det likevel ikke :,1
A3 gir for eksempel tydelig mindre bass når den står på høykant .,1
"Plasserer du den horisontalt får du riktignok mer bass , men da merker du også at bassen kommer fra høyre side .",0
"Det betyr selvsagt lite hvis du ser på film , men skal du bruke A3 som musikkformidler er det ikke helt optimalt .",1
Konkurrenter ?,0
"Med en pris på rundt rundt 4.000 kroner er BeoPlay A3 rimelig til å være et B&O-produkt ; , men den er også i en klasse hvor det finnes mange gode konkurrenter :",1
"Lydmessig er for eksempel B&W ; Zeppelin Air og Philips Fidelio i en helt annen liga , selv om formfaktoren på disse helt annerledes .",0
"Vår favoritt er Zeppelineren som bare koster 700 kroner mer , og det er den også verdt .",0
"Et langt billigere alternativ er Fidelio DS8550 , som faktisk er over 2.000 kroner rimeligere .",0
"Prisen her er faktisk så lav , at den blir vanskelig å overse .",0
En annen konkurrent som kan være verdt å nevne er Revo K2 som i tillegg til å dokke iPaden også har nett- og DAB-radio integrert .,0
Heller ikke den fikk imidlertid full score fra oss lydmessig .,1
Konklusjon,0
"Vi har sans for BeoPlay-konseptet til Bang & Olufsen , men i praktisk bruk fungerer ikke BeoPlay A3 godt nok til at vi ville kjøpt det .",1
"Lyden er god , men det forventer vi også i denne prisklassen i dag .",0
Det beste med,0
"A3 er derfor at den går på batteri , men dessverre hjelper det lite med god batteritid når den er så ustødig at den garantert kommer til å velte når du bruker den .",1
Uengasjerende om kreft,1
Regi :,0
Jonathan Levine,0
Manus : Will Reiser,0
Musikk :,0
Michael Giacchino,0
Skuespillere :,0
"Joseph Gordon-Levitt , Seth Rogen , Anna Kendrick , Anjelica Huston",0
Sensur :,0
11 år,0
Iblant får man en slik « hvis bare » -følelse .,0
Filmen handler om en frisk og sympatisk mann på 27 år som det blir oppdaget en sjelden krefttype hos .,0
Og det er i den filmatiske behandlingen av dette emnet at man tenker :,0
"Hvis bare dette teamet hadde blitt tatt på nakent , nøkternt alvor , ville dette kunne ha blitt et høyst bærekraftig drama .",1
Et stykke på vei behandles emnet med fasthet .,0
"Vi tror på den unge mannens forvirring , fortvilelse , sinne og delvise forsoning .",0
Men en har vanskelig for å se grunnene til å blande inn en del typisk vulgære og kyniske komediegrep i et slikt tema .,1
Det er i beste fall utenpåklistret .,1
"Det , pluss flere andre innfall og utfall , virker som sopp på et tre , de er forstyrrende vedheng , de skurrer i det som skal fortelles .",1
Ens engasjement blaffer som et dårlig batteri .,1
